,Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
6883,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2011,2011,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6884,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2012,2012,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6885,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2013,2013,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6886,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2014,2014,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6887,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2015,2015,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6888,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2016,2016,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6889,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2017,2017,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6890,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2018,2018,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6891,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2019,2019,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6892,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2020,2020,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6893,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2021,2021,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6894,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2022,2022,Number,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6895,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2003,2003,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6896,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2004,2004,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6897,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2005,2005,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6898,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2006,2006,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6899,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2007,2007,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6900,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2008,2008,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6901,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2009,2009,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6902,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2010,2010,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6903,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2011,2011,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6904,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2012,2012,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6905,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2013,2013,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6906,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2014,2014,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6907,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2015,2015,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6908,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2016,2016,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6909,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2017,2017,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6910,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2018,2018,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6911,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2019,2019,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6912,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2020,2020,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6913,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2021,2021,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6914,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2022,2022,%,,,,National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | No information on local breeds | Data nature not available
6915,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2003,2003,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6916,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2004,2004,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6917,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2005,2005,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6918,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2006,2006,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6919,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2007,2007,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6920,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2008,2008,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6921,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2009,2009,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6922,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2010,2010,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6923,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2011,2011,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6924,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2012,2012,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6925,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2013,2013,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6926,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2014,2014,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6927,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2015,2015,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6928,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2016,2016,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6929,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2017,2017,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6930,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2018,2018,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6931,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2019,2019,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6932,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2020,2020,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6933,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2003,2003,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6934,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2004,2004,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6935,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2005,2005,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6936,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2006,2006,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6937,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2007,2007,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6938,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2008,2008,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6939,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2009,2009,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6940,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2010,2010,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6941,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2011,2011,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6942,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2012,2012,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6943,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2013,2013,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6944,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2014,2014,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6945,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2015,2015,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6946,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2016,2016,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6947,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2017,2017,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6948,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2018,2018,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6949,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2019,2019,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6950,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2020,2020,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
6951,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2003,2003,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6952,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2004,2004,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6953,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2005,2005,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6954,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2006,2006,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6955,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2007,2007,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6956,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2008,2008,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6957,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2009,2009,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6958,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2010,2010,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6959,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2011,2011,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6960,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2012,2012,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6961,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2013,2013,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6962,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2014,2014,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6963,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2015,2015,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6964,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2016,2016,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6965,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2017,2017,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6966,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2018,2018,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6967,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2019,2019,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6968,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2020,2020,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
6969,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2015,2015,index,,,,Global | NaN = A figure was not provided | Data nature not available
6970,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2016,2016,index,,,,Global | NaN = A figure was not provided | Data nature not available
6971,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2017,2017,index,,,,Global | NaN = A figure was not provided | Data nature not available
6972,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2018,2018,index,,,,Global | NaN = A figure was not provided | Data nature not available
6973,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2019,2019,index,,,,Global | NaN = A figure was not provided | Data nature not available
6974,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2020,2020,index,,,,Global | NaN = A figure was not provided | Data nature not available
6975,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mai,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2021,2021,index,,,,Global | NaN = A figure was not provided | Data nature not available
6976,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",2015,2015,index,,,,Global | NaN = A figure was not provided | Data nature not available
6977,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",2016,2016,index,,,,Global | NaN = A figure was not provided | Data nature not available
6978,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",2017,2017,index,,,,Global | NaN = A figure was not provided | Data nature not available
6979,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",2018,2018,index,,,,Global | NaN = A figure was not provided | Data nature not available
6980,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",2019,2019,index,,,,Global | NaN = A figure was not provided | Data nature not available
6981,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",2020,2020,index,,,,Global | NaN = A figure was not provided | Data nature not available
6982,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Mil,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",2021,2021,index,,,,Global | NaN = A figure was not provided | Data nature not available
6983,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",2015,2015,index,,,,Global | NaN = A figure was not provided | Data nature not available
6984,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",2016,2016,index,,,,Global | NaN = A figure was not provided | Data nature not available
6985,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",2017,2017,index,,,,Global | NaN = A figure was not provided | Data nature not available
6986,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",2018,2018,index,,,,Global | NaN = A figure was not provided | Data nature not available
6987,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",2019,2019,index,,,,Global | NaN = A figure was not provided | Data nature not available
6988,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",2020,2020,index,,,,Global | NaN = A figure was not provided | Data nature not available
6989,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Ric,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice",2021,2021,index,,,,Global | NaN = A figure was not provided | Data nature not available
6990,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Sor,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum",2015,2015,index,,,,Global | NaN = A figure was not provided | Data nature not available
6991,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Sor,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum",2016,2016,index,,,,Global | NaN = A figure was not provided | Data nature not available
6992,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Sor,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum",2017,2017,index,,,,Global | NaN = A figure was not provided | Data nature not available
6993,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Sor,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum",2018,2018,index,,,,Global | NaN = A figure was not provided | Data nature not available
