Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2004","2004","%","33","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 5 local breeds, 40% are of unknown status | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2005","2005","%","33","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 5 local breeds, 40% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2006","2006","%","33","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 9 local breeds, 66% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2007","2007","%","33","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 9 local breeds, 66% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2008","2008","%","33","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 9 local breeds, 66% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2009","2009","%","33","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 9 local breeds, 66% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2010","2010","%","33","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 9 local breeds, 66% are of unknown status | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2011","2011","%","50","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 10 local breeds, 60% are of unknown status | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2012","2012","%","50","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 10 local breeds, 60% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2013","2013","%","50","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 10 local breeds, 60% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2014","2014","%","50","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 9 local breeds, 77% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2015","2015","%","66","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 9 local breeds, 66% are of unknown status | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2016","2016","%","66","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 9 local breeds, 66% are of unknown status | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2017","2017","%","80","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 11 local breeds, 54% are of unknown status | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2018","2018","%","77","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 13 local breeds, 30% are of unknown status | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2019","2019","%","77","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 13 local breeds, 30% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2020","2020","%","77","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 13 local breeds, 30% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2021","2021","%","77","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 13 local breeds, 30% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","ER_RSK_LBREDS","2.5.2 Proportion of local breeds classified as being at risk of extinction (%)","2022","2022","%","77","","","National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 13 local breeds, 30% are of unknown status | Estimated data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2003","2003","%","1.14","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2004","2004","%","1.21","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2005","2005","%","1.96","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2006","2006","%","1.11","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2007","2007","%","1.15","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2008","2008","%","1.2","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2009","2009","%","1.25","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2010","2010","%","1.01","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2011","2011","%","1.01","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2012","2012","%","1.09","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2013","2013","%","0.94","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2014","2014","%","0.99","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2015","2015","%","0.91","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2016","2016","%","0.94","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2017","2017","%","0.88","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2018","2018","%","0.8","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2019","2019","%","0.76","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_XPD_AGSGB","2.a.1 Agriculture share of Government Expenditure (%)","2020","2020","%","0.86","A","Official figure","National | CEPAL data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2003","2003","%","9.63875","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2004","2004","%","10.9968","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2005","2005","%","8.74586","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2006","2006","%","8.91387","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2007","2007","%","8.49937","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2008","2008","%","9.16891","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2009","2009","%","7.88701","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2010","2010","%","7.20206","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2011","2011","%","8.82916","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2012","2012","%","8.12176","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2013","2013","%","7.6162","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2014","2014","%","6.73547","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2015","2015","%","6.13145","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2016","2016","%","5.89194","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2017","2017","%","5.10884","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2018","2018","%","5.64421","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2019","2019","%","5.89962","A","Official figure","National | FAO calculation based on UNSD national account estimates | Country data"
"SDGB","SDG Indicators","858","Uruguay","6121","Value","AG_PRD_AGVAS","2.a.1 Agriculture value added share of GDP (%)","2020","2020","%","7.48144","A","Official figure","National | FAO calculation based on WB national account data | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2003","2003","index","0.118","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2004","2004","index","0.11","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2005","2005","index","0.224","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2006","2006","index","0.124","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2007","2007","index","0.135","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2008","2008","index","0.13","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2009","2009","index","0.158","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2010","2010","index","0.141","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2011","2011","index","0.115","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2012","2012","index","0.134","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2013","2013","index","0.123","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2014","2014","index","0.147","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2015","2015","index","0.149","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2016","2016","index","0.16","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2017","2017","index","0.172","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2018","2018","index","0.142","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2019","2019","index","0.13","A","Official figure","National | CEPAL data. UNSD national account estimates | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2020","2020","index","0.116","A","Official figure","National | CEPAL data. World Bank national accounts data. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2015","2015","index","0.5","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Maize, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2016","2016","index","0.7","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Maize, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2017","2017","index","-0.9","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Maize, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2018","2018","index","1.2","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Maize, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2019","2019","index","-0.1","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Maize, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2020","2020","index","1.05","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Maize, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mai","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2021","2021","index","0.9","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Maize, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2015","2015","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2016","2016","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2017","2017","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2018","2018","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2019","2019","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2020","2020","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Mil","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet","2021","2021","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2015","2015","index","0","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Rice, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2016","2016","index","-1.5","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Rice, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2017","2017","index","-0.9","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Rice, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2018","2018","index","0.5","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Rice, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2019","2019","index","0.6","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Rice, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2020","2020","index","1.05","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Rice, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Ric","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2021","2021","index","0.84","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Rice, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2015","2015","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2016","2016","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2017","2017","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2018","2018","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2019","2019","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2020","2020","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Sor","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2021","2021","index","NaN","","","Global | NaN = A figure was not provided | Data nature not available"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Whe","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2015","2015","index","-0.2","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Wheat, Wholesale price | Global monitoring data"
"SDGB","SDG Indicators","858","Uruguay","6125","Value","AG_FPA_COMM_Whe","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2016","2016","index","-0.9","","","Global | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | National average, Wheat, Wholesale price | Global monitoring data"
